PC_TIME,TIME,TIME_TICK,BPOGX,BPOGY,BPOGV
1784418653.8583,507.95901,5485837186,0.01221,1.35914,1
1784418653.8651,507.96585,5485905415,0.01255,1.36924,1
1784418653.8717,507.97244,5485971240,-0.03429,1.38683,1
1784418653.8784,507.97919,5486038785,-0.04286,1.38972,1
1784418653.8852,507.98599,5486106887,-0.01874,1.39074,1
1784418653.8920,507.99274,5486174348,-0.01934,1.38771,1
1784418653.8985,507.99924,5486239431,-0.01934,1.38771,1
1784418653.9053,508.00604,5486307350,-0.02300,1.40877,1
1784418653.9119,508.01263,5486373128,-0.01393,1.41040,1
1784418653.9186,508.01935,5486440302,0.00144,1.40434,1
1784418653.9254,508.02618,5486508752,-0.00092,1.40953,1
1784418653.9320,508.03275,5486574459,0.00503,1.40268,1
1784418653.9384,508.03918,5486638878,0.01359,1.39927,1
1784418653.9452,508.04590,5486705804,0.00848,1.44269,1
1784418653.9521,508.05289,5486775682,-0.01674,1.43189,1
1784418653.9585,508.05927,5486839601,-0.02460,1.43521,1
1784418653.9654,508.06619,5486908932,-0.00909,1.43739,1
1784418653.9723,508.07300,5486976853,-0.00622,1.44373,1
1784418653.9788,508.07959,5487042911,-0.01478,1.44759,1
1784418653.9857,508.08640,5487110879,-0.02140,1.46634,1
1784418653.9922,508.09299,5487176811,-0.01513,1.46424,1
1784418653.9990,508.09973,5487244257,-0.01513,1.46424,1
1784418654.0056,508.10638,5487310904,-0.04187,1.47916,1
1784418654.0124,508.11316,5487378593,-0.01809,1.46170,1
1784418654.0189,508.11960,5487442768,-0.00947,1.45764,1
1784418654.0258,508.12650,5487511842,0.01977,1.47690,1
1784418654.0325,508.13327,5487579467,0.01133,1.47054,1
1784418654.0389,508.13968,5487643611,0.01133,1.47054,1
1784418654.0459,508.14664,5487713403,0.01787,1.46422,1
1784418654.0525,508.15326,5487779647,0.03104,1.49867,1
1784418654.0592,508.15997,5487846652,0.03104,1.49867,1
1784418654.0660,508.16678,5487914617,-0.00009,1.48964,1
1784418654.0724,508.17319,5487978819,0.02417,1.47884,1
1784418654.0794,508.18018,5488048592,0.02417,1.47884,1
1784418654.0858,508.18655,5488112598,0.00172,1.47685,1
1784418654.0927,508.19345,5488181562,0.00685,1.50953,1
1784418654.0995,508.20029,5488249813,0.00685,1.50953,1
1784418654.1061,508.20685,5488315488,0.02922,1.51919,1
1784418654.1126,508.21335,5488380409,0.00439,1.50633,1
1784418654.1193,508.22006,5488447398,0.00439,1.50633,1
1784418654.1262,508.22696,5488516557,0.00678,1.51136,1
1784418654.1329,508.23367,5488583581,-0.00495,1.47632,1
1784418654.1397,508.24042,5488650974,-0.00495,1.47632,1
1784418654.1463,508.24704,5488717412,-0.00926,1.48987,1
1784418654.1530,508.25375,5488784519,0.01614,1.50232,1
1784418654.1595,508.26025,5488849329,0.01614,1.50232,1
1784418654.1662,508.26694,5488916227,0.00088,1.50745,1
1784418654.1729,508.27365,5488983327,0.00128,1.51241,1
1784418654.1796,508.28033,5489050273,0.00128,1.51241,1
1784418654.1863,508.28705,5489117295,0.01646,1.53662,1
1784418654.1934,508.29413,5489188072,-0.01743,1.53549,1
1784418654.2001,508.30084,5489255462,-0.01743,1.53549,1
1784418654.2064,508.30713,5489318120,-0.01019,1.54795,1
1784418654.2136,508.31430,5489390004,-0.01560,1.56078,1
1784418654.2198,508.32056,5489452512,-0.00780,1.55586,1
1784418654.2268,508.32758,5489522631,0.02038,1.50845,1
1784418654.2334,508.33417,5489588665,0.02844,1.51191,1
1784418654.2401,508.34085,5489655367,0.02006,1.51701,1
1784418654.2469,508.34766,5489723520,-0.00145,1.54252,1
1784418654.2535,508.35425,5489789337,-0.03675,1.55974,1
1784418654.2603,508.36102,5489857100,-0.04461,1.56444,1
1784418654.2669,508.36765,5489923222,-0.01909,1.56736,1
1784418654.2736,508.37433,5489990197,-0.02582,1.53839,1
1784418654.2803,508.38107,5490057700,-0.02582,1.53839,1
1784418654.2871,508.38785,5490125322,-0.02355,1.53196,1
1784418654.2938,508.39456,5490192619,-0.03441,1.53788,1
1784418654.3004,508.40112,5490258104,-0.03441,1.53788,1
1784418654.3072,508.40793,5490326329,-0.01966,1.56592,1
1784418654.3138,508.41458,5490392701,-0.00752,1.55866,1
1784418654.3206,508.42130,5490459723,-0.00752,1.55866,1
1784418654.3272,508.42792,5490525995,-0.01963,1.55309,1
1784418654.3339,508.43463,5490593359,-0.03611,1.58761,1
1784418654.3407,508.44144,5490661271,-0.04484,1.59319,1
1784418654.3473,508.44806,5490727406,-0.05758,1.58166,1
1784418654.3540,508.45471,5490793965,-0.04097,1.59025,1
1784418654.3607,508.46143,5490861161,-0.04097,1.59025,1
1784418654.3672,508.46790,5490925805,-0.03670,1.56649,1
1784418654.3740,508.47479,5490994802,-0.04234,1.57049,1
1784418654.3810,508.48175,5491064417,-0.03366,1.56520,1
1784418654.3876,508.48831,5491129965,-0.02976,1.57505,1
1784418654.3941,508.49487,5491195760,-0.02527,1.56184,1
1784418654.4009,508.50165,5491263408,-0.01647,1.55640,1
1784418654.4073,508.50806,5491327628,-0.00784,1.52709,1
1784418654.4143,508.51508,5491397594,-0.00125,1.54248,1
1784418654.4207,508.52148,5491461738,0.00633,1.53777,1
1784418654.4278,508.52853,5491532123,0.01895,1.52762,1
1784418654.4341,508.53485,5491595535,0.01124,1.51051,1
1784418654.4410,508.54178,5491664803,0.01894,1.50600,1
1784418654.4475,508.54828,5491729706,0.03861,1.52281,1
1784418654.4545,508.55521,5491799124,0.03512,1.50004,1
1784418654.4611,508.56186,5491865556,0.00976,1.51510,1
1784418654.4679,508.56866,5491933422,0.03736,1.52716,1
1784418654.4747,508.57544,5492001298,0.08856,1.53000,1
1784418654.4813,508.58200,5492066931,0.06889,1.54453,1
1784418654.4877,508.58844,5492131453,0.13312,1.58676,1
1784418654.4946,508.59537,5492200549,0.13312,1.58676,0
1784418654.5011,508.60187,5492265467,0.13312,1.58676,0
1784418654.5080,508.60876,5492334555,0.13312,1.58676,0
1784418654.5148,508.61557,5492402475,0.13312,1.58676,0
1784418654.5212,508.62195,5492466390,0.13312,1.58676,0
1784418654.5282,508.62891,5492535857,0.13312,1.58676,0
1784418654.5346,508.63535,5492600322,0.13312,1.58676,0
1784418654.5416,508.64230,5492670087,0.13312,1.58676,0
1784418654.5483,508.64908,5492737653,0.13312,1.58676,0
1784418654.5549,508.65564,5492803301,0.13312,1.58676,0
1784418654.5616,508.66238,5492870786,0.13312,1.58676,0
1784418654.5681,508.66882,5492935239,0.13312,1.58676,0
1784418654.5751,508.67581,5493005118,0.13312,1.58676,0
1784418654.5815,508.68222,5493069064,0.13312,1.58676,0
1784418654.5884,508.68912,5493138232,0.13312,1.58676,0
1784418654.5952,508.69592,5493206190,0.13312,1.58676,0
1784418654.6016,508.70233,5493270206,0.13312,1.58676,0
1784418654.6085,508.70926,5493339369,0.13312,1.58676,0
1784418654.6150,508.71573,5493404152,0.13312,1.58676,0
1784418654.6219,508.72266,5493473372,0.13312,1.58676,0
1784418654.6286,508.72931,5493540139,0.13312,1.58676,0
1784418654.6354,508.73618,5493608615,0.13312,1.58676,0
1784418654.6420,508.74274,5493674239,0.13312,1.58676,0
1784418654.6488,508.74951,5493741981,0.52301,0.51408,1
1784418654.6554,508.75610,5493808073,0.50649,0.53860,1
1784418654.6621,508.76282,5493875185,0.50576,0.53328,1
1784418654.6686,508.76932,5493940022,0.50565,0.53675,1
1784418654.6753,508.77600,5494006915,0.51240,0.53025,1
1784418654.6822,508.78296,5494076526,0.51240,0.53025,1
1784418654.6889,508.78961,5494143014,0.51512,0.53075,1
1784418654.6956,508.79630,5494209939,0.51142,0.54347,1
1784418654.7021,508.80280,5494274997,0.51210,0.54870,1
1784418654.7088,508.80951,5494342015,0.51547,0.53081,1
1784418654.7158,508.81656,5494412446,0.49754,0.53806,1
1784418654.7223,508.82309,5494477947,0.49811,0.53994,1
1784418654.7292,508.82990,5494545784,0.52446,0.53926,1
1784418654.7355,508.83627,5494609621,0.52659,0.52254,1
1784418654.7425,508.84323,5494679126,0.52600,0.51999,1
1784418654.7489,508.84967,5494743757,0.50715,0.49213,1
1784418654.7559,508.85663,5494813260,0.51683,0.42967,1
1784418654.7626,508.86334,5494880284,0.51691,0.43040,1
1784418654.7690,508.86978,5494944635,0.50831,0.39384,1
1784418654.7760,508.87674,5495014168,0.52017,0.41823,1
1784418654.7826,508.88339,5495080794,0.52017,0.41823,1
1784418654.7893,508.89008,5495147755,0.51759,0.41715,1
1784418654.7958,508.89658,5495212588,0.51320,0.40392,1
1784418654.8025,508.90326,5495279532,0.51318,0.40060,1
1784418654.8094,508.91019,5495348893,0.52022,0.42812,1
1784418654.8162,508.91696,5495416668,0.51371,0.40744,1
1784418654.8229,508.92368,5495483795,0.51311,0.40715,1
1784418654.8297,508.93042,5495551190,0.51869,0.38964,1
1784418654.8364,508.93713,5495618150,0.51811,0.44050,1
1784418654.8427,508.94345,5495681572,0.51925,0.45212,1
1784418654.8496,508.95038,5495750713,0.51831,0.45586,1
1784418654.8563,508.95709,5495817977,0.52132,0.44849,1
1784418654.8628,508.96356,5495882600,0.52132,0.44849,1
1784418654.8697,508.97049,5495951720,0.52551,0.44149,1
1784418654.8762,508.97696,5496016404,0.51725,0.44289,1
