PC_TIME,TIME,TIME_TICK,LPOGX,LPOGY,LPOGV,RPOGX,RPOGY,RPOGV,BPOGX,BPOGY,BPOGV
1789334744.9854,720.25543,7757237106,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.9923,720.26233,7757306416,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.9988,720.26880,7757370874,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334745.0055,720.27551,7757438114,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334745.0125,720.28247,7757507624,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334745.0191,720.28912,7757574514,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334745.0259,720.29584,7757641588,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334745.0323,720.30231,7757706061,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334745.0392,720.30920,7757775130,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334745.0457,720.31573,7757840186,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334745.0524,720.32239,7757906998,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334745.0594,720.32935,7757976770,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334745.0658,720.33575,7758040858,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334745.0725,720.34247,7758107918,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334745.0792,720.34918,7758174781,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334745.0863,720.35632,7758246065,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334745.0929,720.36285,7758311411,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334745.0993,720.36926,7758375755,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334745.1062,720.37622,7758445433,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334745.1127,720.38269,7758510281,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334745.1194,720.38934,7758576818,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
