PC_TIME,TIME,TIME_TICK,BPOGX,BPOGY,BPOGV
1784418322.5384,176.63683,2172615229,0.35649,0.10791,1
1784418322.5453,176.64375,2172684440,0.35770,0.10975,1
1784418322.5521,176.65057,2172752602,0.35811,0.11187,1
1784418322.5585,176.65695,2172816434,0.35811,0.11187,1
1784418322.5652,176.66364,2172883268,0.35939,0.11557,1
1784418322.5719,176.67033,2172950206,0.35962,0.11998,1
1784418322.5788,176.67725,2173019329,0.35962,0.11998,1
1784418322.5856,176.68407,2173087563,0.36286,0.13116,1
1784418322.5920,176.69043,2173151235,0.36511,0.11290,1
1784418322.5989,176.69736,2173220427,0.36600,0.11615,1
1784418322.6054,176.70383,2173285122,0.37006,0.12578,1
1784418322.6123,176.71080,2173354978,0.37431,0.12766,1
1784418322.6188,176.71722,2173419092,0.37463,0.13114,1
1784418322.6258,176.72429,2173489762,0.35287,0.13762,1
1784418322.6324,176.73085,2173555443,0.35882,0.14496,1
1784418322.6392,176.73769,2173623727,0.35903,0.14607,1
1784418322.6455,176.74400,2173686873,0.35889,0.13918,1
1784418322.6527,176.75113,2173758182,0.36188,0.13493,1
1784418322.6589,176.75740,2173820931,0.36130,0.13038,1
1784418322.6659,176.76440,2173890956,0.37467,0.12781,1
1784418322.6726,176.77103,2173957182,0.37882,0.12221,1
1784418322.6793,176.77776,2174024492,0.37958,0.12972,1
1784418322.6861,176.78452,2174092003,0.35657,0.15623,1
1784418322.6924,176.79089,2174155919,0.36499,0.16749,1
1784418322.6994,176.79785,2174225453,0.36822,0.18410,1
1784418322.7058,176.80428,2174289720,0.37340,0.18698,1
1784418322.7128,176.81126,2174359499,0.37359,0.18283,1
1784418322.7192,176.81767,2174423709,0.37164,0.17106,1
1784418322.7262,176.82463,2174493181,0.36825,0.14885,1
1784418322.7329,176.83141,2174560952,0.36501,0.13281,1
1784418322.7395,176.83800,2174626944,0.36206,0.11706,1
1784418322.7463,176.84477,2174694680,0.36246,0.10464,1
1784418322.7527,176.85120,2174758900,0.36672,0.10365,1
1784418322.7597,176.85817,2174828571,0.36672,0.10365,1
1784418322.7661,176.86459,2174892865,0.36368,0.09946,1
1784418322.7730,176.87149,2174961884,0.36223,0.10064,1
1784418322.7797,176.87820,2175028920,0.36223,0.10064,1
1784418322.7864,176.88490,2175095894,0.36123,0.10761,1
1784418322.7932,176.89171,2175163993,0.36102,0.11490,1
1784418322.7999,176.89832,2175230080,0.36102,0.11490,1
1784418322.8066,176.90508,2175297724,0.36348,0.12108,1
1784418322.8133,176.91177,2175364600,0.36467,0.12443,1
1784418322.8200,176.91847,2175431565,0.36512,0.12834,1
1784418322.8266,176.92509,2175497788,0.35579,0.14281,1
1784418322.8334,176.93184,2175565319,0.36911,0.15294,1
1784418322.8402,176.93864,2175633326,0.37010,0.15677,1
1784418322.8465,176.94496,2175696529,0.36937,0.15090,1
1784418322.8535,176.95198,2175766667,0.36807,0.14509,1
1784418322.8599,176.95836,2175830440,0.36707,0.14127,1
1784418322.8669,176.96532,2175900077,0.36515,0.14673,1
1784418322.8737,176.97215,2175968430,0.36242,0.15506,1
1784418322.8802,176.97867,2176033569,0.36392,0.16277,1
1784418322.8867,176.98515,2176098504,0.36135,0.17032,1
1784418322.8934,176.99185,2176165467,0.36019,0.16573,1
1784418322.9004,176.99883,2176235102,0.36122,0.16954,1
1784418322.9070,177.00546,2176301555,0.36391,0.15814,1
1784418322.9138,177.01227,2176369573,0.36482,0.15320,1
1784418322.9205,177.01892,2176436045,0.36482,0.15320,1
1784418322.9269,177.02534,2176500365,0.40078,0.13035,1
1784418322.9336,177.03203,2176567197,0.41715,0.12885,1
1784418322.9407,177.03914,2176638367,0.41677,0.12420,1
1784418322.9472,177.04565,2176703492,0.42853,0.11155,1
1784418322.9537,177.05214,2176768284,0.43598,0.10255,1
1784418322.9604,177.05884,2176835229,0.43489,0.09335,1
1784418322.9671,177.06555,2176902479,0.43491,0.09775,1
1784418322.9740,177.07245,2176971382,0.43154,0.10461,1
1784418322.9805,177.07892,2177036105,0.43154,0.10461,1
1784418322.9880,177.08646,2177111483,0.42959,0.11242,1
1784418322.9942,177.09264,2177173204,0.43021,0.11603,1
1784418323.0009,177.09941,2177241064,0.43021,0.11603,1
1784418323.0077,177.10619,2177308754,0.42915,0.11311,1
1784418323.0142,177.11266,2177373411,0.43340,0.11201,1
1784418323.0209,177.11934,2177440258,0.43340,0.11201,1
1784418323.0276,177.12604,2177507300,0.43849,0.10422,1
1784418323.0343,177.13274,2177574277,0.42869,0.10323,1
1784418323.0408,177.13922,2177639061,0.42904,0.10783,1
1784418323.0475,177.14592,2177706104,0.42940,0.11051,1
1784418323.0544,177.15285,2177775431,0.43337,0.11735,1
1784418323.0609,177.15932,2177840053,0.43449,0.12651,1
1784418323.0678,177.16623,2177909270,0.43337,0.12893,1
1784418323.0746,177.17307,2177977547,0.43308,0.12995,1
1784418323.0812,177.17964,2178043299,0.43308,0.12995,1
1784418323.0880,177.18649,2178111789,0.43367,0.14139,1
1784418323.0946,177.19304,2178177228,0.43195,0.14081,1
1784418323.1010,177.19949,2178241866,0.43195,0.14081,1
1784418323.1079,177.20641,2178310965,0.43122,0.13491,1
1784418323.1147,177.21320,2178378830,0.43254,0.13372,1
1784418323.1211,177.21959,2178442817,0.43254,0.13372,1
1784418323.1281,177.22659,2178512875,0.43301,0.14284,1
1784418323.1350,177.23344,2178581304,0.42781,0.15389,1
1784418323.1415,177.23999,2178646783,0.42676,0.14606,1
1784418323.1481,177.24661,2178713010,0.43424,0.15071,1
1784418323.1546,177.25308,2178777665,0.43241,0.13523,1
1784418323.1615,177.26001,2178847061,0.43114,0.12300,1
1784418323.1680,177.26648,2178911697,0.42724,0.10519,1
1784418323.1749,177.27339,2178980783,0.42567,0.08770,1
1784418323.1817,177.28021,2179049101,0.42453,0.07865,1
1784418323.1883,177.28679,2179114815,0.41994,0.07091,1
1784418323.1951,177.29361,2179183014,0.41534,0.07267,1
1784418323.2017,177.30020,2179248946,0.41565,0.07721,1
1784418323.2085,177.30699,2179316885,0.42081,0.08443,1
1784418323.2149,177.31337,2179380587,0.41919,0.08664,1
1784418323.2218,177.32030,2179449860,0.42167,0.10778,1
1784418323.2286,177.32710,2179517983,0.44170,0.13626,1
1784418323.2352,177.33366,2179583594,0.43640,0.14487,1
1784418323.2417,177.34015,2179648458,0.43739,0.15287,1
1784418323.2484,177.34686,2179715465,0.43079,0.15083,1
1784418323.2553,177.35378,2179784629,0.43370,0.14033,1
1784418323.2618,177.36026,2179849475,0.43215,0.12368,1
1784418323.2687,177.36719,2179918773,0.42643,0.11285,1
1784418323.2755,177.37398,2179986678,0.41875,0.09585,1
1784418323.2821,177.38057,2180052584,0.41813,0.09541,1
1784418323.2886,177.38704,2180117374,0.40694,0.12166,1
1784418323.2955,177.39401,2180187107,0.40018,0.14934,1
1784418323.3020,177.40044,2180251287,0.40372,0.17000,1
1784418323.3091,177.40758,2180322618,0.39168,0.18391,1
1784418323.3154,177.41383,2180385309,0.39976,0.17627,1
1784418323.3223,177.42075,2180454396,0.39757,0.16477,1
1784418323.3288,177.42723,2180519214,0.39228,0.16541,1
1784418323.3354,177.43391,2180586025,0.39035,0.16921,1
1784418323.3424,177.44084,2180655333,0.39035,0.16921,1
1784418323.3489,177.44733,2180720219,0.38959,0.17371,1
1784418323.3558,177.45424,2180789338,0.38891,0.17443,1
1784418323.3623,177.46074,2180854305,0.38891,0.17443,1
1784418323.3690,177.46742,2180921113,0.39052,0.17996,1
1784418323.3759,177.47440,2180990924,0.38720,0.18323,1
1784418323.3826,177.48106,2181057546,0.38720,0.18323,1
1784418323.3894,177.48788,2181125755,0.39112,0.17898,1
1784418323.3958,177.49425,2181189386,0.39499,0.18281,1
1784418323.4027,177.50116,2181258534,0.39499,0.18281,1
1784418323.4091,177.50761,2181323022,0.39024,0.19110,1
1784418323.4158,177.51431,2181390049,0.39162,0.17886,1
1784418323.4228,177.52126,2181459427,0.39250,0.18266,1
1784418323.4293,177.52773,2181524178,0.39658,0.16530,1
1784418323.4362,177.53465,2181593419,0.40375,0.14981,1
1784418323.4426,177.54111,2181658012,0.40210,0.13744,1
1784418323.4494,177.54782,2181725132,0.40116,0.12992,1
1784418323.4563,177.55478,2181794708,0.40165,0.11651,1
1784418323.4627,177.56120,2181858951,0.40031,0.10765,1
1784418323.4697,177.56815,2181928344,0.39221,0.12693,1
1784418323.4761,177.57460,2181992906,0.38470,0.13541,1
1784418323.4828,177.58131,2182060023,0.38689,0.15113,1
1784418323.4898,177.58826,2182129459,0.38902,0.18328,1
1784418323.4962,177.59470,2182193925,0.39336,0.19543,1
