PC_TIME,TIME,TIME_TICK,BPOGX,BPOGY,BPOGV
1784418393.8332,247.93327,2885579613,0.50918,0.67514,1
1784418393.8399,247.93993,2885646146,0.51314,0.68196,1
1784418393.8466,247.94662,2885713194,0.51343,0.68822,1
1784418393.8531,247.95311,2885777958,0.51437,0.69336,1
1784418393.8600,247.96002,2885847092,0.51654,0.69763,1
1784418393.8664,247.96649,2885911804,0.52189,0.69833,1
1784418393.8736,247.97368,2885983683,0.52149,0.69485,1
1784418393.8801,247.98012,2886048036,0.51315,0.69199,1
1784418393.8866,247.98660,2886112893,0.51528,0.69138,1
1784418393.8933,247.99330,2886179903,0.51484,0.68794,1
1784418393.9003,248.00038,2886250666,0.50647,0.68629,1
1784418393.9069,248.00691,2886316079,0.50580,0.68823,1
1784418393.9137,248.01378,2886384770,0.50580,0.68823,1
1784418393.9203,248.02032,2886450131,0.50803,0.69114,1
1784418393.9270,248.02702,2886517122,0.51069,0.66869,1
1784418393.9334,248.03348,2886581667,0.51069,0.66869,1
1784418393.9401,248.04018,2886648705,0.50136,0.66879,1
1784418393.9471,248.04718,2886718703,0.49863,0.68867,1
1784418393.9535,248.05359,2886782789,0.49863,0.68867,1
1784418393.9605,248.06050,2886851855,0.49892,0.68826,1
1784418393.9673,248.06732,2886920198,0.49616,0.68599,1
1784418393.9739,248.07390,2886985908,0.49616,0.68599,1
1784418393.9803,248.08038,2887050678,0.50591,0.68005,1
1784418393.9873,248.08730,2887119798,0.50420,0.67799,1
1784418393.9939,248.09399,2887186811,0.50420,0.67799,1
1784418394.0004,248.10046,2887251586,0.51072,0.68137,1
1784418394.0071,248.10718,2887318746,0.50907,0.67956,1
1784418394.0140,248.11409,2887387869,0.50956,0.68306,1
1784418394.0205,248.12054,2887452325,0.51174,0.68183,1
1784418394.0274,248.12747,2887521653,0.50848,0.68685,1
1784418394.0343,248.13432,2887590145,0.50848,0.68685,1
1784418394.0409,248.14091,2887656003,0.51227,0.68248,1
1784418394.0473,248.14737,2887720551,0.50817,0.67759,1
1784418394.0540,248.15407,2887787616,0.50711,0.66999,1
1784418394.0610,248.16101,2887857079,0.49326,0.67170,1
1784418394.0674,248.16747,2887921524,0.51130,0.67170,1
1784418394.0743,248.17439,2887990822,0.51177,0.67306,1
1784418394.0810,248.18106,2888057538,0.50550,0.67957,1
1784418394.0878,248.18785,2888125354,0.50211,0.68775,1
1784418394.0942,248.19426,2888189563,0.50215,0.68986,1
1784418394.1012,248.20125,2888259428,0.50512,0.69203,1
1784418394.1076,248.20766,2888323546,0.50241,0.68975,1
1784418394.1145,248.21458,2888392718,0.50188,0.68635,1
1784418394.1213,248.22133,2888460241,0.49629,0.68419,1
1784418394.1277,248.22774,2888524261,0.49816,0.68088,1
1784418394.1346,248.23466,2888593636,0.49863,0.68218,1
1784418394.1413,248.24135,2888660446,0.45979,0.67815,1
1784418394.1478,248.24783,2888725310,0.46447,0.67609,1
1784418394.1545,248.25452,2888792090,0.46466,0.67823,1
1784418394.1612,248.26122,2888859044,0.46879,0.66347,1
1784418394.1683,248.26834,2888930263,0.45872,0.66630,1
1784418394.1746,248.27461,2888993044,0.45858,0.66459,1
1784418394.1815,248.28152,2889062219,0.46011,0.67071,1
1784418394.1880,248.28802,2889127130,0.46001,0.66435,1
1784418394.1947,248.29471,2889193949,0.45906,0.66030,1
1784418394.2017,248.30173,2889264151,0.46239,0.64299,1
1784418394.2081,248.30811,2889327929,0.46699,0.63756,1
1784418394.2150,248.31502,2889397148,0.46796,0.64345,1
1784418394.2215,248.32150,2889461992,0.47709,0.66404,1
1784418394.2282,248.32823,2889529193,0.48419,0.68747,1
1784418394.2349,248.33490,2889595892,0.48496,0.69144,1
1784418394.2416,248.34160,2889662824,0.46046,0.69978,1
1784418394.2485,248.34857,2889732601,0.46422,0.70132,1
1784418394.2549,248.35498,2889796765,0.46339,0.69797,1
1784418394.2619,248.36191,2889866046,0.45835,0.67832,1
1784418394.2689,248.36897,2889936566,0.46259,0.67910,1
1784418394.2754,248.37547,2890001667,0.46318,0.68039,1
1784418394.2818,248.38184,2890065319,0.47580,0.68097,1
1784418394.2888,248.38885,2890135533,0.47658,0.68020,1
1784418394.2954,248.39542,2890201041,0.47608,0.68032,1
1784418394.3025,248.40257,2890272584,0.48437,0.68456,1
1784418394.3085,248.40857,2890332586,0.47849,0.68236,1
1784418394.3155,248.41556,2890402445,0.47837,0.68045,1
1784418394.3220,248.42200,2890466883,0.45622,0.67810,1
1784418394.3289,248.42892,2890536141,0.45678,0.67271,1
1784418394.3353,248.43538,2890600670,0.45592,0.66921,1
1784418394.3420,248.44208,2890667657,0.46421,0.66405,1
1784418394.3489,248.44899,2890736801,0.47068,0.66915,1
1784418394.3554,248.45549,2890801774,0.47172,0.67511,1
1784418394.3621,248.46217,2890868641,0.49509,0.68453,1
1784418394.3691,248.46913,2890938216,0.48835,0.68199,1
1784418394.3755,248.47556,2891002515,0.48888,0.68146,1
1784418394.3824,248.48248,2891071711,0.50709,0.68571,1
1784418394.3893,248.48932,2891140050,0.51310,0.67791,1
1784418394.3956,248.49568,2891203718,0.51215,0.67257,1
1784418394.4026,248.50267,2891273602,0.51859,0.66478,1
1784418394.4090,248.50906,2891337540,0.50764,0.66699,1
1784418394.4160,248.51602,2891407140,0.50819,0.67106,1
1784418394.4229,248.52298,2891476721,0.51372,0.67542,1
1784418394.4293,248.52937,2891540599,0.51618,0.67667,1
1784418394.4358,248.53584,2891605350,0.51661,0.68020,1
1784418394.4427,248.54279,2891674838,0.50947,0.67981,1
1784418394.4492,248.54924,2891739267,0.50241,0.68925,1
1784418394.4561,248.55617,2891808567,0.50241,0.68925,1
1784418394.4629,248.56296,2891876479,0.50249,0.69324,1
1784418394.4693,248.56935,2891940352,0.50044,0.68710,1
1784418394.4764,248.57643,2892011206,0.49989,0.68362,1
1784418394.4827,248.58276,2892074617,0.50754,0.67593,1
1784418394.4894,248.58946,2892141570,0.50507,0.68296,1
1784418394.4964,248.59641,2892210999,0.50504,0.68076,1
1784418394.5028,248.60284,2892275340,0.50712,0.68114,1
1784418394.5098,248.60983,2892345240,0.50744,0.67549,1
1784418394.5162,248.61623,2892409155,0.50632,0.66759,1
1784418394.5233,248.62331,2892480045,0.50534,0.65158,1
1784418394.5296,248.62962,2892543147,0.50655,0.64927,1
1784418394.5363,248.63632,2892610195,0.50601,0.64525,1
1784418394.5433,248.64330,2892679841,0.50650,0.64206,1
1784418394.5497,248.64973,2892744212,0.50691,0.64110,1
1784418394.5568,248.65681,2892814984,0.50744,0.64516,1
1784418394.5631,248.66312,2892878092,0.50697,0.65057,1
1784418394.5700,248.67006,2892947453,0.50572,0.65380,1
