plik,wariant,powtorzenie,liczba_fiksacji,score,fix_prog_duration,fix_reg_duration,fix_reg_std,fix_dur_std,sac_prog_pos_x_mean,sac_prog_dist_avg,sac_prog_range,sac_prog_y_stab,sac_reg_y_stab
Subject_1095_T4_Meaningful_Text_raw.csv,dup,6,184,0.15,376.74074074074076,257.1666666666667,188.46743013640904,216.46707883482344,871.9982037037038,1.9078266636160766,6.160424527873893,0.3927193200894861,0.7709955307061133
Subject_1095_T4_Meaningful_Text_raw.csv,dup,7,185,0.14,374.6074074074074,256.16326530612247,187.56085781755252,212.94567529817496,872.973888888889,1.904677489653264,6.160424527873893,0.38661068415338745,0.7744613530519351
Subject_1095_T4_Meaningful_Text_raw.csv,dup,8,184,0.16,375.34814814814814,260.3333333333333,186.85793771977922,213.37597722319782,872.0837777777778,1.9029267237861207,6.160424527873893,0.39141612655680924,0.7737402413037436
Subject_1095_T4_Meaningful_Text_raw.csv,dup,9,184,0.16,375.34814814814814,260.25,186.93565069295906,213.41332138995418,872.088388888889,1.9029975417487137,6.160424527873893,0.3917893098076912,0.7744418494072439
Subject_1095_T4_Meaningful_Text_raw.csv,dup,10,184,0.16,374.93333333333334,260.1666666666667,186.83675286790395,213.6653910636308,871.1061851851853,1.9029689575085034,6.160424527873893,0.39435584117251565,0.7730217057629821
Subject_1095_T4_Meaningful_Text_raw.csv,dup,11,182,0.2,374.9925925925926,272.17391304347825,194.52677298106607,213.92662502272103,872.1131296296297,1.902742229728462,6.160424527873893,0.3916965421427377,0.7609621603691714
Subject_1095_T4_Meaningful_Text_raw.csv,mono,0,181,0.16,383.0375939849624,260.6808510638298,189.15681959494796,217.76299716149072,869.7846616541354,1.9303349110616834,6.160424527873893,0.37931371308109463,0.777986927455055
Subject_1095_T4_Meaningful_Text_raw.csv,mono,1,183,0.21,372.44117647058823,272.17391304347825,194.26733086448124,214.74091312295226,872.1757720588236,1.8887472880400424,6.160424527873893,0.40289652239685214,0.7600455639224958
Subject_1095_T4_Meaningful_Text_raw.csv,mono,2,181,0.2,377.55223880597015,272.3478260869565,194.6177097030399,213.36332979999725,874.130130597015,1.9170621616813277,6.160424527873893,0.38992140657604546,0.7603178222743115
Subject_1095_T4_Meaningful_Text_raw.csv,mono,3,179,0.22,381.83458646616543,276.8888888888889,194.05362629062932,218.8723180335643,865.6794360902255,1.92437468815782,6.160424527873893,0.3871399301623396,0.7620302794877749
Subject_1095_T4_Meaningful_Text_raw.csv,mono,4,185,0.14,373.7185185185185,256.40816326530614,186.5996389050192,212.29579375661083,873.7513703703704,1.9053613006988876,6.160424527873893,0.38519670490204655,0.7724957296059899
Subject_1095_T4_Meaningful_Text_raw.csv,mono,5,182,0.17,376.3851851851852,267.30434782608694,197.2441512402528,215.63053016767748,872.9291851851852,1.903518073751977,6.160424527873893,0.38366492713535916,0.7646255589272843
Subject_1095_T4_Meaningful_Text_raw.csv,mono,6,185,0.15,374.63703703703703,256.9795918367347,186.65087892617873,213.37710483504716,871.9847407407408,1.9092523675023165,6.160424527873893,0.3926804054181074,0.7677011645101716
Subject_1095_T4_Meaningful_Text_raw.csv,mono,7,183,0.13,379.96992481203006,255.91836734693877,187.5339247388234,213.35841472196597,873.9677443609022,1.9332891642491425,6.160424527873893,0.366442019019791,0.7748049240728504
