PC_TIME,TIME,TIME_TICK,LPOGX,LPOGY,LPOGV,RPOGX,RPOGY,RPOGV,BPOGX,BPOGY,BPOGV
1789334212.7462,188.01076,2434790721,0.37985,0.17693,1,0.35433,0.18752,1,0.36709,0.18222,1
1789334212.7532,188.01768,2434859973,0.37862,0.17742,1,0.35753,0.17514,1,0.36808,0.17628,1
1789334212.7596,188.02417,2434924707,0.37722,0.17092,1,0.35558,0.16064,1,0.36640,0.16578,1
1789334212.7665,188.03107,2434993748,0.37668,0.16465,1,0.35214,0.13157,1,0.36441,0.14811,1
1789334212.7730,188.03754,2435058394,0.37448,0.16340,1,0.35147,0.12736,1,0.36298,0.14538,1
1789334212.7797,188.04424,2435125483,0.37316,0.15725,1,0.35147,0.12736,1,0.36232,0.14230,1
1789334212.7867,188.05119,2435194983,0.38456,0.15653,1,0.36540,0.14013,1,0.37498,0.14833,1
1789334212.7931,188.05765,2435259602,0.38704,0.16533,1,0.36938,0.14852,1,0.37821,0.15692,1
1789334212.8000,188.06456,2435328681,0.39078,0.18367,1,0.37195,0.16987,1,0.38136,0.17677,1
1789334212.8065,188.07104,2435393549,0.38303,0.20215,1,0.34867,0.18743,1,0.36585,0.19479,1
1789334212.8132,188.07774,2435460482,0.39018,0.20653,1,0.35413,0.19805,1,0.37215,0.20229,1
1789334212.8202,188.08470,2435530093,0.39279,0.21886,1,0.35615,0.21224,1,0.37447,0.21555,1
1789334212.8266,188.09114,2435594513,0.37762,0.22381,1,0.35821,0.22342,1,0.36792,0.22362,1
1789334212.8333,188.09784,2435661506,0.38082,0.22288,1,0.35986,0.22595,1,0.37034,0.22441,1
1789334212.8400,188.10454,2435728385,0.37952,0.21711,1,0.35794,0.21231,1,0.36873,0.21471,1
1789334212.8467,188.11122,2435795324,0.38356,0.20115,1,0.36647,0.19789,1,0.37502,0.19952,1
1789334212.8537,188.11819,2435864967,0.39470,0.17060,1,0.38575,0.18109,1,0.39022,0.17585,1
1789334212.8609,188.12546,2435937608,0.39229,0.15833,1,0.38503,0.17450,1,0.38866,0.16641,1
1789334212.8670,188.13156,2435998723,0.49286,0.16086,1,0.48775,0.18047,1,0.49030,0.17066,1
1789334212.8735,188.13802,2436063225,0.50847,0.19490,1,0.49215,0.18797,1,0.50031,0.19143,1
1789334212.8802,188.14473,2436130350,0.50942,0.20687,1,0.49219,0.19450,1,0.50081,0.20069,1
1789334212.8872,188.15170,2436200061,0.54856,0.20130,1,0.53173,0.18703,1,0.54015,0.19416,1
1789334212.8936,188.15811,2436264187,0.53503,0.20703,1,0.52126,0.19052,1,0.52815,0.19877,1
