PC_TIME,TIME,TIME_TICK,LPOGX,LPOGY,LPOGV,RPOGX,RPOGY,RPOGV,BPOGX,BPOGY,BPOGV
1789334219.5749,194.84322,2503115271,0.51620,0.46813,1,0.49463,0.45257,1,0.50541,0.46035,1
1789334219.5817,194.85004,2503183455,0.51578,0.48466,1,0.48673,0.47251,1,0.50125,0.47858,1
1789334219.5883,194.85660,2503249119,0.51575,0.48446,1,0.48672,0.47226,1,0.50124,0.47836,1
1789334219.5948,194.86307,2503313792,0.50313,0.48696,1,0.50088,0.46032,1,0.50201,0.47364,1
1789334219.6017,194.87000,2503383088,0.49418,0.48497,1,0.49890,0.47943,1,0.49654,0.48220,1
1789334219.6086,194.87689,2503452076,0.49297,0.47701,1,0.49891,0.47002,1,0.49594,0.47351,1
1789334219.6149,194.88316,2503514701,0.48535,0.50004,1,0.46248,0.49668,1,0.47392,0.49836,1
1789334219.6219,194.89015,2503584550,0.49408,0.49725,1,0.47080,0.48509,1,0.48244,0.49117,1
1789334219.6283,194.89661,2503649103,0.49408,0.49725,1,0.47097,0.48923,1,0.48253,0.49324,1
1789334219.6350,194.90326,2503715724,0.48325,0.49495,1,0.49128,0.48326,1,0.48727,0.48910,1
1789334219.6419,194.91022,2503785187,0.48136,0.48793,1,0.49162,0.50181,1,0.48649,0.49487,1
1789334219.6484,194.91667,2503849869,0.48198,0.49147,1,0.49157,0.49720,1,0.48678,0.49434,1
1789334219.6551,194.92337,2503916782,0.48933,0.49494,1,0.47615,0.47573,1,0.48274,0.48534,1
1789334219.6620,194.93033,2503986421,0.50227,0.49241,1,0.47667,0.46588,1,0.48947,0.47915,1
1789334219.6685,194.93677,2504050819,0.50232,0.49277,1,0.47684,0.47104,1,0.48958,0.48191,1
1789334219.6754,194.94368,2504119930,0.48989,0.50287,1,0.46736,0.49361,1,0.47863,0.49824,1
1789334219.6819,194.95016,2504184683,0.49165,0.50090,1,0.48230,0.50488,1,0.48697,0.50289,1
1789334219.6886,194.95688,2504251806,0.49229,0.50485,1,0.48242,0.50955,1,0.48735,0.50720,1
1789334219.6955,194.96378,2504320859,0.48412,0.50723,1,0.49279,0.49261,1,0.48846,0.49992,1
1789334219.7020,194.97026,2504385697,0.47945,0.50278,1,0.48904,0.46515,1,0.48425,0.48396,1
1789334219.7087,194.97696,2504452615,0.47804,0.49509,1,0.48884,0.45064,1,0.48344,0.47287,1
1789334219.7156,194.98392,2504522264,0.49304,0.49824,1,0.48463,0.46279,1,0.48883,0.48052,1
1789334219.7221,194.99037,2504586855,0.48804,0.49063,1,0.48094,0.45943,1,0.48449,0.47503,1
1789334219.7290,194.99728,2504655943,0.48866,0.49442,1,0.48106,0.46408,1,0.48486,0.47925,1
1789334219.7355,195.00377,2504720773,0.49838,0.48539,1,0.47656,0.49958,1,0.48747,0.49248,1
1789334219.7424,195.01074,2504790553,0.49867,0.49132,1,0.48250,0.47985,1,0.49059,0.48558,1
1789334219.7488,195.01714,2504854501,0.49982,0.49919,1,0.48284,0.49403,1,0.49133,0.49661,1
1789334219.7556,195.02386,2504921680,0.50309,0.49656,1,0.47646,0.52944,1,0.48977,0.51300,1
1789334219.7625,195.03078,2504990847,0.49630,0.50637,1,0.46892,0.52949,1,0.48261,0.51793,1
1789334219.7690,195.03725,2505055551,0.49570,0.50246,1,0.46871,0.52501,1,0.48220,0.51374,1
1789334219.7759,195.04416,2505124679,0.48849,0.48864,1,0.46659,0.51881,1,0.47754,0.50373,1
1789334219.7823,195.05064,2505189493,0.48718,0.48365,1,0.46956,0.50530,1,0.47837,0.49447,1
1789334219.7891,195.05739,2505256913,0.48587,0.47567,1,0.46933,0.50030,1,0.47760,0.48799,1
1789334219.7960,195.06430,2505326103,0.48652,0.53261,1,0.49632,0.50037,1,0.49142,0.51649,1
1789334219.8024,195.07074,2505390415,0.50281,0.57813,1,0.48927,0.60785,1,0.49604,0.59299,1
1789334219.8094,195.07765,2505459559,0.50442,0.58767,1,0.48946,0.61880,1,0.49694,0.60323,1
