PC_TIME,TIME,TIME_TICK,LPOGX,LPOGY,LPOGV,RPOGX,RPOGY,RPOGV,BPOGX,BPOGY,BPOGV
1789335193.3002,281.00906,12240315173,0.54962,0.25699,1,0.53979,0.20681,1,0.54470,0.23190,1
1789335193.3072,281.01605,12240384936,0.54995,0.27407,1,0.53868,0.22539,1,0.54432,0.24973,1
1789335193.3136,281.02246,12240448986,0.53563,0.40973,1,0.53050,0.42078,1,0.53307,0.41525,1
1789335193.3205,281.02939,12240518406,0.52351,0.48141,1,0.51600,0.48812,1,0.51975,0.48476,1
1789335193.3273,281.03619,12240586363,0.52388,0.48770,1,0.51535,0.50094,1,0.51962,0.49432,1
1789335193.3339,281.04279,12240652396,0.53930,0.53099,1,0.48757,0.53211,1,0.51344,0.53155,1
1789335193.3406,281.04947,12240719310,0.52719,0.54926,1,0.49585,0.53767,1,0.51152,0.54346,1
1789335193.3471,281.05597,12240784257,0.52718,0.54912,1,0.49619,0.52434,1,0.51168,0.53673,1
1789335193.3540,281.06287,12240853313,0.50739,0.53584,1,0.49841,0.52107,1,0.50290,0.52846,1
1789335193.3607,281.06961,12240920597,0.52017,0.52946,1,0.49563,0.51024,1,0.50790,0.51985,1
1789335193.3671,281.07602,12240984668,0.51934,0.51734,1,0.49577,0.50431,1,0.50756,0.51082,1
1789335193.3742,281.08307,12241055175,0.53103,0.51431,1,0.50707,0.53476,1,0.51905,0.52453,1
1789335193.3805,281.08942,12241118777,0.51737,0.49874,1,0.52789,0.54852,1,0.52263,0.52363,1
1789335193.3875,281.09637,12241188168,0.51736,0.49858,1,0.52748,0.55414,1,0.52242,0.52636,1
1789335193.3940,281.10284,12241252906,0.50556,0.52805,1,0.51688,0.54615,1,0.51122,0.53710,1
1789335193.4006,281.10953,12241319670,0.50050,0.51788,1,0.51739,0.52931,1,0.50895,0.52360,1
1789335193.4076,281.11649,12241389408,0.50104,0.52356,1,0.51739,0.52931,1,0.50921,0.52644,1
1789335193.4140,281.12292,12241453839,0.53278,0.50110,1,0.50378,0.53628,1,0.51828,0.51869,1
1789335193.4210,281.12985,12241522951,0.52852,0.50653,1,0.50121,0.57745,1,0.51487,0.54199,1
1789335193.4277,281.13660,12241590422,0.52820,0.50055,1,0.50164,0.56545,1,0.51492,0.53300,1
1789335193.4342,281.14304,12241654795,0.51851,0.47538,1,0.49565,0.54386,1,0.50708,0.50962,1
1789335193.4412,281.15012,12241725542,0.51203,0.48741,1,0.52042,0.52292,1,0.51622,0.50516,1
1789335193.4475,281.15643,12241788780,0.51110,0.47495,1,0.52115,0.51069,1,0.51612,0.49282,1
1789335193.4545,281.16336,12241858283,0.50437,0.48000,1,0.53867,0.51744,1,0.52152,0.49872,1
1789335193.4613,281.17017,12241926101,0.50157,0.47534,1,0.53438,0.52498,1,0.51797,0.50016,1
1789335193.4676,281.17651,12241989624,0.50268,0.48808,1,0.53290,0.54383,1,0.51779,0.51596,1
1789335193.4747,281.18356,12242060011,0.51405,0.50813,1,0.52803,0.55019,1,0.52104,0.52916,1
1789335193.4812,281.19012,12242125820,0.51921,0.51659,1,0.52893,0.54673,1,0.52407,0.53166,1
1789335193.4877,281.19662,12242190620,0.51966,0.52321,1,0.52844,0.55342,1,0.52405,0.53831,1
1789335193.4947,281.20355,12242260195,0.53434,0.52615,1,0.52686,0.56012,1,0.53060,0.54313,1
1789335193.5011,281.20999,12242324555,0.53461,0.53075,1,0.52779,0.55864,1,0.53120,0.54469,1
1789335193.5081,281.21695,12242393894,0.53401,0.51835,1,0.52870,0.54619,1,0.53136,0.53227,1
1789335193.5145,281.22339,12242458550,0.52859,0.46538,1,0.52620,0.53961,1,0.52740,0.50249,1
1789335193.5212,281.23010,12242525622,0.52376,0.47035,1,0.52672,0.52866,1,0.52524,0.49950,1
1789335193.5281,281.23703,12242594912,0.52336,0.46337,1,0.52718,0.52194,1,0.52527,0.49266,1
1789335193.5349,281.24377,12242662229,0.52248,0.46452,1,0.52435,0.53274,1,0.52342,0.49863,1
1789335193.5415,281.25043,12242728674,0.52002,0.45670,1,0.52169,0.52918,1,0.52086,0.49294,1
1789335193.5482,281.25711,12242795630,0.52002,0.45670,1,0.52169,0.52918,1,0.52086,0.49294,1
1789335193.5547,281.26358,12242860469,0.52958,0.48617,1,0.52669,0.51465,1,0.52814,0.50041,1
1789335193.5614,281.27029,12242927404,0.54594,0.52410,1,0.53618,0.47491,1,0.54106,0.49951,1
1789335193.5684,281.27728,12242997290,0.54614,0.53049,1,0.53564,0.48206,1,0.54089,0.50628,1
1789335193.5748,281.28369,12243061339,0.51895,0.53342,1,0.53640,0.50581,1,0.52767,0.51961,1
1789335193.5815,281.29037,12243128365,0.51829,0.54863,1,0.53694,0.50873,1,0.52762,0.52868,1
1789335193.5884,281.29733,12243197823,0.51876,0.55499,1,0.53638,0.51576,1,0.52757,0.53538,1
1789335193.5949,281.30377,12243262376,0.54615,0.53627,1,0.53935,0.50286,1,0.54275,0.51956,1
1789335193.6018,281.31070,12243331553,0.54058,0.54366,1,0.53754,0.51171,1,0.53906,0.52768,1
1789335193.6085,281.31741,12243398570,0.54032,0.53720,1,0.53811,0.50463,1,0.53922,0.52092,1
1789335193.6150,281.32388,12243463253,0.54272,0.53216,1,0.53780,0.47899,1,0.54026,0.50557,1
1789335193.6219,281.33081,12243532590,0.53401,0.53464,1,0.53356,0.49306,1,0.53378,0.51385,1
1789335193.6284,281.33725,12243597130,0.53369,0.52827,1,0.53408,0.48601,1,0.53389,0.50714,1
1789335193.6351,281.34399,12243664355,0.53242,0.52246,1,0.52948,0.47607,1,0.53095,0.49926,1
1789335193.6420,281.35089,12243733332,0.52257,0.49517,1,0.53004,0.48409,1,0.52630,0.48963,1
1789335193.6485,281.35736,12243798124,0.52257,0.49517,1,0.52963,0.49008,1,0.52610,0.49262,1
1789335193.6552,281.36404,12243864966,0.51979,0.49586,1,0.51776,0.49644,1,0.51878,0.49615,1
1789335193.6621,281.37100,12243934560,0.51777,0.51852,1,0.52120,0.50940,1,0.51948,0.51396,1
1789335193.6686,281.37747,12243999134,0.51816,0.52408,1,0.52120,0.50940,1,0.51968,0.51674,1
1789335193.6753,281.38416,12244066073,0.53080,0.57540,1,0.51538,0.56830,1,0.52309,0.57185,1
1789335193.6822,281.39111,12244135755,0.52199,0.59411,1,0.51857,0.62288,1,0.52028,0.60850,1
1789335193.6887,281.39758,12244200208,0.52242,0.60007,1,0.51818,0.62880,1,0.52030,0.61444,1
1789335193.6954,281.40427,12244267117,0.49118,0.67919,1,0.50681,0.71370,1,0.49900,0.69645,1
1789335193.7023,281.41119,12244336345,0.48334,0.65284,1,0.51692,0.67493,1,0.50013,0.66389,1
1789335193.7090,281.41788,12244403355,0.48486,0.66313,1,0.51658,0.67988,1,0.50072,0.67151,1
